event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
KEN747,2001/01/18,"2001","1",Political violence,Battles,Armed clash,Degodia Ethnic Militia (Kenya),,"4",Ajuran Ethnic Militia (Kenya),,"4","44",,"404",Eastern Africa,Kenya,Isiolo,Isiolo,Bula Pesa,Isiolo,0.3546,37.5822,"2",Local Source,International,Two people killed in clashes between Degodia and Ajuran clans.,"1",,"1618561073"
ETH304,2001/01/18,"2001","1",Political violence,Battles,Armed clash,Garre Ethnic Militia (Ethiopia),Military Forces of Ethiopia (1991-2018),"4",Borana Ethnic Militia (Ethiopia),OLF: Oromo Liberation Front,"4","44",,"231",Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,"1",Local Source,International,Clan fighting between the Garre and the Boran(a). These groups were supported by the EDF and the OLF respectively. 28 casualties among the Garre and EDF and 34 among the boran.,"62",,"1613075982"
KEN746,2001/01/16,"2001","1",Political violence,Battles,Armed clash,Degodia Ethnic Militia (Kenya),,"4",Ajuran Ethnic Militia (Kenya),,"4","44",,"404",Eastern Africa,Kenya,Isiolo,Isiolo,Bula Pesa,Isiolo,0.3546,37.5822,"2",Local Source,International,Two people killed in clashes between Degodia and Ajuran clans.,"1",,"1618561072"
KEN744,2001/01/15,"2001","1",Political violence,Battles,Armed clash,Unidentified Ethnic Militia (Ethiopia),,"4",Police Forces of Kenya (1978-2002),,"1","14",,"404",Eastern Africa,Kenya,Marsabit,Moyale,Uran,Uran,3.55,38.48,"3",Local Source,International,Cross border attacks by Ethiopian militia on Kenyan police and civilians. Kills eight police.,"11",,"1574110457"
KEN745,2001/01/15,"2001","1",Political violence,Violence against civilians,Attack,Unidentified Ethnic Militia (Ethiopia),,"4",Civilians (Kenya),,"7","47",Civilian targeting,"404",Eastern Africa,Kenya,Marsabit,Moyale,Uran,Uran,3.55,38.48,"3",Local Source,International,Cross border attacks by Ethiopian militia on Kenyan police and civilians. Kills eleven civilians.,"8",,"1574110457"
KEN740,2001/01/11,"2001","1",Political violence,Battles,Armed clash,Police Forces of Kenya (1978-2002),,"1",Unidentified Ethnic Militia (Ethiopia),,"4","14",,"404",Eastern Africa,Kenya,Marsabit,Moyale,Uran,Ole Tipe Manyatta,3.55,38.4833,"1",Local Source,International,Eight police killed by invading Ethiopian militia.,"8",,"1574110457"
KEN741,2001/01/11,"2001","1",Political violence,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,"3",Civilians (Kenya),,"7","37",Civilian targeting,"404",Eastern Africa,Kenya,Marsabit,Moyale,Uran,Uran,3.55,38.48,"1",Local Source,International,Two civilians killed by invading Ethiopian militia.,"2",,"1574110457"
KEN738,2001/01/11,"2001","1",Political violence,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,"3",Police Forces of Kenya (1978-2002),,"1","13",,"404",Eastern Africa,Kenya,Marsabit,Moyale,Uran,Ole Tipe Manyatta,3.55,38.4833,"1",Local Source,International,Ethiopian militia kills 8 police,"8",,"1574110457"
KEN739,2001/01/11,"2001","1",Political violence,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,"3",Civilians (Kenya),,"7","37",Civilian targeting,"404",Eastern Africa,Kenya,Marsabit,Moyale,Uran,Ole Tipe Manyatta,3.55,38.4833,"1",Local Source,International,Ethiopian militia kills 2 civilians,"2",,"1574110457"
KEN735,2001/01/03,"2001","1",Political violence,Violence against civilians,Attack,Unidentified Armed Group (Somalia),,"3",Civilians (Somalia),,"7","37",Civilian targeting,"404",Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,"3",BBC News,International,"Kenya KBC radio. Somali bandits kill 11 civilians in Kenya. Unknown event location; likely near the border with Somalia in Wajir or possibly Mandera counties.","11",,"1572403704"
KEN734,2001/01/03,"2001","1",Political violence,Violence against civilians,Attack,Unidentified Armed Group (Somalia),,"3",Civilians (Somalia),,"7","37",Civilian targeting,"404",Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,"2",BBC News,International,Kenya KBC radio. 3 bodies found. Somali incursions.,"3",,"1618561072"
KEN730,2000/12/27,"2000","1",Demonstrations,Riots,Violent demonstration,Police Forces of Kenya (1978-2002),,"1",Rioters (Kenya),,"5","15",,"404",Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,"1",All Africa,International,Clash between rioters and police,"0",,"1618561071"
KEN729,2000/12/27,"2000","1",Demonstrations,Riots,Violent demonstration,Rioters (Kenya),,"5",,,"0","50",,"404",Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,"1",All Africa,International,"Muslim youths riot, attack local bars","0",,"1618561071"
KEN727,2000/12/14,"2000","1",Political violence,Violence against civilians,Attack,Ajuran Ethnic Militia (Kenya),,"4",Civilians (Kenya),Garre Ethnic Group (Kenya),"7","47",Civilian targeting,"404",Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,"1",All Africa,International,Two members of Gare clan slain by ethnic militants,"2",,"1552577662"
KEN725,2000/12/05,"2000","1",Political violence,Battles,Armed clash,Police Forces of Kenya (1978-2002),,"1",Unidentified Ethnic Militia (Ethiopia),,"4","14",,"404",Eastern Africa,Kenya,Mandera,Mandera West,Dandu,Dandu,3.45,39.8667,"1",All Africa,International,Bandits engage police in gunbattle,"6",,"1552577662"
KEN720,2000/11/30,"2000","1",Political violence,Battles,Armed clash,Muslim Militia (Kenya),,"4",Christian Militia (Kenya),,"4","44",,"404",Eastern Africa,Kenya,Wajir,Wajir South,Ibrahim Ure,Majengo,1.6833,40.1167,"1",All Africa,International,Violent clashes between Muslims and Christians,"0",,"1618561069"
KEN718,2000/11/30,"2000","1",Political violence,Violence against civilians,Attack,Unidentified Ethnic Militia (Ethiopia),,"4",Civilians (Kenya),Garre Ethnic Group (Kenya),"7","47",Civilian targeting,"404",Eastern Africa,Kenya,Wajir,Wajir North,Gurar,Gurar,3.3667,39.5667,"1",Xinhua,International,Ethiopian raiders attack Kenyan civilians,"12",,"1572403791"
KEN716,2000/11/22,"2000","1",Political violence,Explosions/Remote violence,Grenade,Unidentified Armed Group (Kenya),,"3",Civilians (Kenya),,"7","37",Civilian targeting,"404",Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,"1",All Africa,International,Unknown attackers throw grenade at family eating dinner. Unknown casualties - between 0-2 fatalities.,"0",,"1618561065"
ETH287,2000/11/08,"2000","1",Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,"1",OLF: Oromo Liberation Front,,"2","12",,"231",Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,"1",Local Source,International,"Fighting between the OLF and the Military forces of Ethiopia occurred in a number of locations across Harerge, Oromia and Moyale.212 soldiers killed in total - numbers recorded for individual location total deaths.","6",,"1613075982"
ETH284,2000/11/07,"2000","1",Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,"1",OLF: Oromo Liberation Front,,"2","12",,"231",Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,"1",Local Source,International,"Fighting between the OLF and the Military forces of Ethiopia occurred in a number of locations across Harerge, Oromia and Moyale.212 soldiers killed in total - numbers recorded for individual location total deaths.","5",,"1613075982"
ETH281,2000/11/06,"2000","1",Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,"1",OLF: Oromo Liberation Front,,"2","12",,"231",Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,"1",Local Source,International,"Fighting between the OLF and the Military forces of Ethiopia occurred in a number of locations across Harerge, Oromia and Moyale.212 soldiers killed in total - numbers recorded for individual location total deaths.","5",,"1613075982"
ETH278,2000/11/05,"2000","1",Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,"1",OLF: Oromo Liberation Front,,"2","12",,"231",Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,"1",Local Source,International,"Fighting between the OLF and the Military forces of Ethiopia occurred in a number of locations across Harerge, Oromia and Moyale.212 soldiers killed in total - numbers recorded for individual location total deaths.","5",,"1613075982"
ETH275,2000/11/04,"2000","1",Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,"1",OLF: Oromo Liberation Front,,"2","12",,"231",Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,"1",Local Source,International,"Fighting between the OLF and the Military forces of Ethiopia occurred in a number of locations across Harerge, Oromia and Moyale.212 soldiers killed in total - numbers recorded for individual location total deaths.","5",,"1613075982"
ETH272,2000/11/03,"2000","1",Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,"1",OLF: Oromo Liberation Front,,"2","12",,"231",Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,"1",Local Source,International,"Fighting between the OLF and the Military forces of Ethiopia occurred in a number of locations across Harerge, Oromia and Moyale.212 soldiers killed in total - numbers recorded for individual location total deaths.","5",,"1613075982"
ETH269,2000/11/02,"2000","1",Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,"1",OLF: Oromo Liberation Front,,"2","12",,"231",Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,"1",Local Source,International,"Fighting between the OLF and the Military forces of Ethiopia occurred in a number of locations across Harerge, Oromia and Moyale.212 soldiers killed in total - numbers recorded for individual location total deaths.","5",,"1613075982"
ETH266,2000/11/01,"2000","1",Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,"1",OLF: Oromo Liberation Front,,"2","12",,"231",Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,"1",Local Source,International,"Fighting between the OLF and the Military forces of Ethiopia occurred in a number of locations across Harerge, Oromia and Moyale.212 soldiers killed in total - numbers recorded for individual location total deaths.","5",,"1613075982"
KEN705,2000/10/31,"2000","1",Political violence,Violence against civilians,Attack,Unidentified Ethnic Militia (Ethiopia),,"4",Civilians (Kenya),,"7","47",Civilian targeting,"404",Eastern Africa,Kenya,Wajir,Wajir East,Township,Ogondi,1.7488,40.059,"2",All Africa,International,Bandits raid nomadic community,"1",,"1552577663"
ETH261,2000/10/31,"2000","1",Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,"1",OLF: Oromo Liberation Front,,"2","12",,"231",Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,"1",Local Source,International,"Fighting between the OLF and the Military forces of Ethiopia occurred in a number of locations across Harerge, Oromia and Moyale.212 soldiers killed in total - numbers recorded for individual location total deaths.","5",,"1613075982"
ETH258,2000/10/30,"2000","1",Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,"1",OLF: Oromo Liberation Front,,"2","12",,"231",Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,"1",Local Source,International,"Fighting between the OLF and the Military forces of Ethiopia occurred in a number of locations across Harerge, Oromia and Moyale.212 soldiers killed in total - numbers recorded for individual location total deaths.","5",,"1613075982"
ETH255,2000/10/29,"2000","1",Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,"1",OLF: Oromo Liberation Front,,"2","12",,"231",Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,"1",Local Source,International,"Fighting between the OLF and the Military forces of Ethiopia occurred in a number of locations across Harerge, Oromia and Moyale.212 soldiers killed in total - numbers recorded for individual location total deaths.","5",,"1613075982"
ETH250,2000/10/28,"2000","1",Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,"1",OLF: Oromo Liberation Front,,"2","12",,"231",Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,"1",Local Source,International,"Fighting between the OLF and the Military forces of Ethiopia occurred in a number of locations across Harerge, Oromia and Moyale.212 soldiers killed in total - numbers recorded for individual location total deaths.","5",,"1613075982"
ETH248,2000/10/26,"2000","1",Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,"1",OLF: Oromo Liberation Front,,"2","12",,"231",Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,"1",Local Source,International,Fighting in several areas in the Harawe leaves 93 ERDPF soldiers dead.,"31",,"1613075982"
ETH247,2000/10/26,"2000","1",Political violence,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,"1",OLF: Oromo Liberation Front,,"2","12",,"231",Eastern Africa,Ethiopia,Somali,Daawa,Qada Duma,Kededuma,3.45,39.55,"1",Local Source,International,Fighting in several areas in the Harawe leaves 93 ERDPF soldiers dead.,"31",,"1618529795"
SOM226,2000/09/25,"2000","2",Political violence,Battles,Armed clash,SPM: Somali Patriotic Movement,,"3",JVA: Juba Valley Alliance,,"3","33",,"706",Eastern Africa,Somalia,Lower Juba,Afmadow,,Dhobley,0.4063,41.0124,"1",BBC News,International,"East African Standard. Morgan (SSPF in this document) flees here and is overpowered again, fleeing to Kenya and surrendering.","0",,"1572403703"
KEN667,2000/09/06,"2000","1",Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of Kenya (1978-2002),,"1",Civilians (Kenya),,"7","17",Civilian targeting,"404",Eastern Africa,Kenya,Isiolo,Isiolo,Burat,Qarandare,0.3535,37.512,"2",All Africa,International,Reports claim that police bombed civilians while pursuing bandits,"0",,"1618561016"
SOM214,2000/09/06,"2000","1",Strategic developments,Strategic developments,Change to group/activity,JVA: Juba Valley Alliance,,"3",,,"0","30",,"706",Eastern Africa,Somalia,Lower Juba,Afmadow,,Dhobley,0.4063,41.0124,"1",BBC News,International,Movement of forces: Radio Shabelle. JVA move in to counter Morgan (SPM).,"0",,"1572403704"
KEN665,2000/09/04,"2000","1",Political violence,Violence against civilians,Attack,Mungiki Militia,Degodia Ethnic Militia (Kenya),"3",Civilians (Kenya),,"7","37",Civilian targeting,"404",Eastern Africa,Kenya,Isiolo,Isiolo,Burat,Qarandare,0.3535,37.512,"2",All Africa,International,Bandits attack civilians,"12",,"1618561014"
KEN653,2000/08/19,"2000","1",Political violence,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,"4",Civilians (Kenya),,"7","47",Civilian targeting,"404",Eastern Africa,Kenya,Samburu,Samburu North,Nyiro,Loiber Seder,2,36.9667,"1",All Africa,International,Turkana raiders attack homestead,"2",,"1552577663"
KEN649,2000/08/18,"2000","1",Political violence,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),,"4",Civilians (Kenya),,"7","47",Civilian targeting,"404",Eastern Africa,Kenya,Samburu,Samburu East,Wamba North,Kirimoni,1.2537,37.2522,"2",All Africa,International,"Raiders steal livestock during raid, attack residents","0",,"1552577663"
KEN648,2000/08/18,"2000","1",Political violence,Battles,Armed clash,Unidentified Ethnic Militia (Kenya),,"4",Police Forces of Kenya (1978-2002),,"1","14",,"404",Eastern Africa,Kenya,Samburu,Samburu East,Wamba North,Kirimoni,1.2537,37.2522,"2",All Africa,International,Police battle raiders,"0",,"1552577663"
KEN647,2000/08/17,"2000","1",Political violence,Violence against civilians,Attack,Turkana Ethnic Militia (Kenya),,"4",Civilians (Kenya),,"7","47",Civilian targeting,"404",Eastern Africa,Kenya,Samburu,Samburu North,El Barta,Baragoi,1.7833,36.7833,"1",All Africa,International,Turkana raiders attack homestead,"0",,"1618561000"
KEN646,2000/08/12,"2000","1",Political violence,Battles,Armed clash,Police Forces of Kenya (1978-2002),,"1",Unidentified Ethnic Militia (Ethiopia),,"4","14",,"404",Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,"2",All Africa,International,Police clash with armed bandits,"1",,"1552577663"
KEN645,2000/08/11,"2000","1",Political violence,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,"3",Civilians (Kenya),,"7","37",Civilian targeting,"404",Eastern Africa,Kenya,Isiolo,Isiolo,Burat,Mlima Tatu,0.4276,37.5195,"2",All Africa,International,"Bandits attack lorry, kill civilians","2",,"1618560998"
KEN642,2000/08/07,"2000","1",Political violence,Violence against civilians,Attack,Garre Ethnic Militia (Kenya),,"4",Civilians (Kenya),Ajuran Ethnic Group (Kenya),"7","47",Civilian targeting,"404",Eastern Africa,Kenya,Wajir,Wajir North,Batalu,Bute,2.8333,39.85,"1",All Africa,International,Garre ethnic group attacks Ajuran civilians,"4",,"1552577664"
KEN639,2000/08/06,"2000","1",Political violence,Violence against civilians,Attack,Garre Ethnic Militia (Kenya),,"4",Civilians (Kenya),Ajuran Ethnic Group (Kenya),"7","47",Civilian targeting,"404",Eastern Africa,Kenya,Wajir,Wajir North,Gurar,Gurar,3.3667,39.5667,"1",All Africa,International,Garre ethnic group attacks Ajuran civilians,"1",,"1552577664"
KEN640,2000/08/06,"2000","1",Political violence,Violence against civilians,Attack,Garre Ethnic Militia (Kenya),,"4",Civilians (Kenya),Ajuran Ethnic Group (Kenya),"7","47",Civilian targeting,"404",Eastern Africa,Kenya,Marsabit,Moyale,Golbo,Kerama,3.4376,39.089,"2",All Africa,International,Garre ethnic group attacks Ajuran civilians,"1",,"1618560994"
ETH228,2000/07/20,"2000","1",Political violence,Battles,Armed clash,OLF: Oromo Liberation Front,,"2",Military Forces of Ethiopia (1991-2018),,"1","12",,"231",Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,"1",Local Source,International,"A total of 128 soldiers were killed and 89 injured, along with 7 vehicles destroyed in the period 08.06.2000 - 20.07.2000. These deaths occurred in fighting between the OLA /OLA and EPRDF forces. No deaths for the OLF were recorded, report was picked up b","2",,"1613075982"
